event_id,user_id,event_timestamp,country,city,region,latitude,longitude,store_visit,traffic_source
E000827,U00158,2026-06-16T14:48:37,India,Hyderabad,Telangana,17.369124,78.442208,Yes,Referral
E000828,U00356,2025-10-25T01:17:47,India,Mumbai,Maharashtra,19.028291,72.92487,No,Email
E000829,U00386,2026-06-30T12:11:41,Germany,Berlin,Berlin,52.479328,13.360887,No,Direct
E000830,U00410,2025-04-06T22:10:03,India,Delhi,Delhi,28.579904,77.184006,No,Paid Search
E000831,U00078,2026-06-18T14:52:14,Singapore,Singapore,Singapore,1.384523,103.862306,Yes,Email
E000832,U00333,2025-10-23T22:53:32,UAE,Dubai,Dubai,25.247587,55.261011,No,Referral
E000833,U00100,2026-05-06T10:39:21,Singapore,Singapore,Singapore,1.39756,103.772848,No,Referral
E000834,U00292,2025-06-28T22:51:56,India,Mumbai,Maharashtra,19.100576,72.828812,Yes,Direct
E000835,U00283,2026-05-03T05:40:07,UAE,Dubai,Dubai,25.204028,55.296806,No,Direct
E000836,U00331,2026-05-29T10:05:07,India,Pune,Maharashtra,18.48619,73.809751,No,Social
E000837,U00066,2025-07-17T08:33:19,USA,New York,New York,40.69676,-74.006665,No,Referral
E000838,U00180,2025-03-10T15:22:45,UK,London,England,51.551128,-0.163125,No,Paid Search
E000839,U00412,2026-05-15T01:25:43,India,Bengaluru,Karnataka,12.954718,77.644185,Yes,Paid Search
E000840,U00023,2025-08-12T17:22:57,USA,New York,New York,40.702743,-73.975399,No,Paid Search
E000841,U00184,2025-08-22T08:31:52,India,Delhi,Delhi,28.590115,77.200851,No,Social
E000842,U00311,2025-09-22T21:55:10,UK,London,England,51.552662,-0.137686,Yes,Referral
E000843,U00258,2026-03-30T22:26:47,India,Bengaluru,Karnataka,12.947318,77.552943,No,Email
E000844,U00019,2025-03-14T19:58:07,Singapore,Singapore,Singapore,1.398394,103.795759,No,Social
E000845,U00264,2026-03-11T01:58:48,UAE,Dubai,Dubai,25.197942,55.234254,No,Referral
E000846,U00178,2025-11-27T13:09:42,USA,New York,New York,40.70708,-73.967993,No,Referral
E000847,U00200,2026-05-27T20:41:08,Germany,Berlin,Berlin,52.552959,13.362407,No,Email
E000848,U00303,2025-01-18T21:18:43,India,Delhi,Delhi,28.652405,77.172805,No,Organic
E000849,U00144,2026-01-10T09:01:36,India,Pune,Maharashtra,18.526001,73.807612,No,Social
E000850,U00296,2026-04-23T23:51:46,UK,London,England,51.547455,-0.169636,Yes,Referral
E000851,U00370,2025-07-19T02:43:40,India,Bengaluru,Karnataka,12.942331,77.556725,No,Referral
E000852,U00374,2025-07-10T23:45:24,Germany,Berlin,Berlin,52.549764,13.43153,No,Direct
E000853,U00365,2025-04-05T18:54:06,Germany,Berlin,Berlin,52.498985,13.362342,No,Referral
E000854,U00226,2025-04-10T12:48:39,India,Bengaluru,Karnataka,13.017303,77.567936,No,Referral
E000855,U00210,2026-01-04T08:19:38,UAE,Dubai,Dubai,25.24307,55.316531,Yes,Organic
E000856,U00337,2025-11-02T21:46:09,Germany,Berlin,Berlin,52.503138,13.377106,No,Referral
E000857,U00207,2026-05-02T20:12:10,India,Hyderabad,Telangana,17.421453,78.512614,No,Email
E000858,U00304,2025-05-10T13:21:32,UAE,Dubai,Dubai,25.1928,55.286883,No,Direct
E000859,U00082,2026-02-13T04:43:20,USA,New York,New York,40.729155,-73.968736,No,Direct
E000860,U00057,2026-02-14T06:55:01,USA,New York,New York,40.752907,-73.979986,Yes,Paid Search
E000861,U00262,2026-02-04T10:06:50,UAE,Dubai,Dubai,25.175767,55.264479,No,Referral
E000862,U00249,2025-11-15T01:42:42,India,Hyderabad,Telangana,17.403151,78.51988,No,Referral
E000863,U00166,2026-03-05T11:45:48,India,Bengaluru,Karnataka,12.982681,77.584522,Yes,Social
E000864,U00244,2025-09-17T23:41:17,India,Hyderabad,Telangana,17.392453,78.519795,Yes,Paid Search
E000865,U00245,2025-09-08T09:32:48,UAE,Dubai,Dubai,25.218418,55.228916,No,Direct
E000866,U00258,2026-06-28T17:19:21,UAE,Dubai,Dubai,25.21477,55.236664,No,Social
E000867,U00045,2026-06-17T16:49:14,USA,New York,New York,40.733654,-73.959463,Yes,Direct
E000868,U00081,2025-11-29T20:36:30,India,Hyderabad,Telangana,17.432073,78.475277,No,Organic
E000869,U00218,2025-07-19T18:01:53,India,Mumbai,Maharashtra,19.104991,72.889582,No,Social
E000870,U00037,2025-10-06T05:09:13,Germany,Berlin,Berlin,52.510626,13.433713,No,Email
E000871,U00226,2026-02-16T04:30:55,India,Hyderabad,Telangana,17.423672,78.497838,No,Paid Search
E000872,U00106,2025-09-30T14:24:48,India,Bengaluru,Karnataka,13.012951,77.549582,No,Paid Search
E000873,U00099,2025-01-30T05:38:40,India,Bengaluru,Karnataka,13.005107,77.5842,Yes,Direct
E000874,U00080,2025-05-15T00:36:05,UAE,Dubai,Dubai,25.212361,55.286021,No,Paid Search
E000875,U00406,2025-06-16T23:15:57,India,Delhi,Delhi,28.616333,77.234932,No,Direct
E000876,U00284,2025-02-07T22:04:06,Germany,Berlin,Berlin,52.486739,13.393157,No,Referral
E000877,U00043,2026-05-08T06:17:55,India,Hyderabad,Telangana,17.378589,78.506116,No,Organic
E000878,U00154,2026-03-06T22:53:49,India,Hyderabad,Telangana,17.335811,78.457098,Yes,Social
E000879,U00407,2026-02-14T07:41:08,India,Pune,Maharashtra,18.514263,73.830901,No,Direct
E000880,U00134,2025-07-31T16:59:29,UK,London,England,51.467633,-0.143008,No,Organic
E000881,U00202,2025-02-01T18:29:07,UAE,Dubai,Dubai,25.179305,55.236224,No,Email
E000882,U00207,2026-05-07T15:49:37,UK,London,England,51.542779,-0.084461,No,Email
E000883,U00106,2025-11-03T20:58:08,India,Delhi,Delhi,28.568708,77.192276,No,Social
E000884,U00354,2025-04-29T23:03:12,Germany,Berlin,Berlin,52.527339,13.365709,No,Social
E000885,U00350,2025-04-30T06:38:17,Singapore,Singapore,Singapore,1.346545,103.832454,No,Social
E000886,U00183,2025-09-07T07:32:39,India,Bengaluru,Karnataka,12.938671,77.553149,No,Direct
E000887,U00345,2026-01-22T03:07:36,India,Pune,Maharashtra,18.526108,73.89279,No,Social
E000888,U00198,2025-05-22T16:03:07,USA,New York,New York,40.676676,-73.964581,No,Paid Search
E000889,U00263,2025-07-27T09:08:46,Germany,Berlin,Berlin,52.507078,13.402769,No,Email
E000890,U00012,2026-01-09T05:07:31,India,Bengaluru,Karnataka,12.966181,77.605551,No,Organic
E000891,U00311,2026-01-28T03:30:15,Germany,Berlin,Berlin,52.539697,13.448816,Yes,Email
E000892,U00347,2026-06-19T09:06:27,UAE,Dubai,Dubai,25.191833,55.236118,No,Organic
E000893,U00106,2026-06-07T02:25:26,India,Hyderabad,Telangana,17.395402,78.453221,Yes,Social
E000894,U00345,2025-07-09T22:30:12,Germany,Berlin,Berlin,52.52415,13.407001,No,Direct
E000895,U00226,2025-12-12T14:18:24,UAE,Dubai,Dubai,25.221096,55.268387,No,Email
E000896,U00010,2025-10-08T21:32:48,UAE,Dubai,Dubai,25.213035,55.22447,No,Direct
E000897,U00108,2026-05-12T01:14:37,Germany,Berlin,Berlin,52.496332,13.434379,No,Paid Search
E000898,U00053,2025-09-19T04:49:05,Singapore,Singapore,Singapore,1.355804,103.835524,No,Referral
E000899,U00299,2025-07-26T07:43:47,India,Delhi,Delhi,28.658975,77.231592,No,Organic
E000900,U00124,2025-08-20T19:39:48,UK,London,England,51.497692,-0.082654,No,Social
E000901,U00064,2025-02-09T13:50:11,India,Pune,Maharashtra,18.506394,73.853081,No,Organic
E000902,U00237,2025-12-20T07:05:45,India,Mumbai,Maharashtra,19.120975,72.892045,No,Social
E000903,U00037,2026-05-28T01:33:24,Germany,Berlin,Berlin,52.566094,13.379039,No,Referral
E000904,U00188,2025-12-30T17:42:54,UK,London,England,51.470549,-0.14236,No,Social
E000905,U00139,2026-05-19T10:32:12,Singapore,Singapore,Singapore,1.327556,103.792125,No,Direct
E000906,U00169,2026-05-19T20:40:07,UK,London,England,51.488102,-0.138249,No,Paid Search
E000907,U00075,2026-02-21T15:20:42,Germany,Berlin,Berlin,52.536519,13.370165,No,Social
E000908,U00346,2026-03-29T02:37:38,UAE,Dubai,Dubai,25.210069,55.304199,No,Social
E000909,U00250,2025-10-09T06:30:22,UK,London,England,51.531884,-0.147459,No,Organic
E000910,U00272,2025-07-23T21:11:40,Singapore,Singapore,Singapore,1.342345,103.785338,No,Organic
E000911,U00380,2026-05-24T21:49:59,India,Pune,Maharashtra,18.511454,73.830534,No,Direct
E000912,U00239,2025-03-21T00:58:51,India,Hyderabad,Telangana,17.379404,78.466758,No,Referral
E000913,U00374,2026-01-18T16:35:40,UK,London,England,51.52056,-0.167998,No,Email
E000914,U00179,2025-09-06T00:57:40,India,Pune,Maharashtra,18.567819,73.819149,No,Organic
E000915,U00146,2025-10-17T14:40:32,USA,New York,New York,40.734087,-74.006069,No,Email
E000916,U00312,2025-10-29T14:30:38,India,Bengaluru,Karnataka,12.933866,77.54714,Yes,Organic
E000917,U00338,2025-01-31T12:51:35,UK,London,England,51.491993,-0.10982,No,Email
E000918,U00405,2026-05-17T22:08:54,India,Bengaluru,Karnataka,13.015612,77.590601,No,Organic
E000919,U00092,2026-02-15T21:18:48,UK,London,England,51.5115,-0.107527,No,Direct
E000920,U00057,2025-10-11T15:10:24,India,Mumbai,Maharashtra,19.065787,72.898064,No,Paid Search
E000921,U00218,2025-12-12T18:33:47,USA,New York,New York,40.739865,-73.963665,No,Paid Search
E000922,U00250,2025-07-06T12:46:18,UAE,Dubai,Dubai,25.254621,55.299859,No,Direct
E000923,U00024,2026-01-15T20:32:54,UAE,Dubai,Dubai,25.225123,55.280235,Yes,Paid Search
E000924,U00399,2025-03-08T07:30:02,India,Delhi,Delhi,28.617298,77.18044,No,Paid Search
E000925,U00314,2025-01-06T16:06:25,UAE,Dubai,Dubai,25.236827,55.296128,Yes,Paid Search
E000926,U00159,2025-05-09T03:14:08,India,Bengaluru,Karnataka,12.98196,77.635678,No,Social
E000927,U00345,2025-06-24T18:36:04,Germany,Berlin,Berlin,52.492671,13.395519,No,Direct
E000928,U00033,2026-06-24T10:29:40,Germany,Berlin,Berlin,52.511405,13.431863,No,Organic
E000929,U00342,2025-01-09T13:07:38,India,Pune,Maharashtra,18.540759,73.892115,No,Email
E000930,U00224,2025-10-11T07:34:16,India,Pune,Maharashtra,18.550859,73.884118,No,Paid Search
E000931,U00176,2025-05-21T22:56:03,Singapore,Singapore,Singapore,1.384536,103.821167,No,Direct
E000932,U00415,2026-04-05T06:35:01,Singapore,Singapore,Singapore,1.325828,103.842746,No,Direct
E000933,U00391,2026-02-11T07:06:13,India,Mumbai,Maharashtra,19.040149,72.878358,No,Referral
E000934,U00066,2025-06-02T08:01:03,India,Mumbai,Maharashtra,19.034846,72.840326,No,Paid Search
E000935,U00166,2025-05-04T13:13:05,India,Mumbai,Maharashtra,19.052385,72.893467,No,Organic
E000936,U00280,2026-03-17T20:59:39,India,Mumbai,Maharashtra,19.084558,72.906672,No,Paid Search
E000937,U00202,2025-09-05T08:46:14,UAE,Dubai,Dubai,25.235801,55.307315,No,Social
E000938,U00110,2025-05-21T11:32:22,India,Hyderabad,Telangana,17.372754,78.47393,No,Social
E000939,U00267,2025-03-17T18:34:14,India,Hyderabad,Telangana,17.363641,78.444341,No,Direct
E000940,U00357,2025-09-24T02:41:31,USA,New York,New York,40.729373,-73.979549,Yes,Email
E000941,U00352,2025-09-20T15:09:07,UK,London,England,51.475958,-0.080963,Yes,Paid Search
E000942,U00052,2026-06-20T22:50:38,USA,New York,New York,40.745353,-73.991653,No,Email
E000943,U00275,2025-08-06T01:28:50,Singapore,Singapore,Singapore,1.353399,103.847832,No,Organic
E000944,U00015,2025-02-27T20:47:44,India,Hyderabad,Telangana,17.3732,78.450158,No,Referral
E000945,U00031,2025-03-17T16:31:25,India,Pune,Maharashtra,18.490233,73.839064,Yes,Email
E000946,U00006,2025-06-01T22:09:23,India,Delhi,Delhi,28.61807,77.250142,Yes,Email
E000947,U00248,2025-02-05T21:24:52,Singapore,Singapore,Singapore,1.394113,103.816671,No,Organic
E000948,U00056,2026-02-27T02:53:10,Singapore,Singapore,Singapore,1.36824,103.818117,Yes,Email
E000949,U00002,2026-01-11T07:10:52,Singapore,Singapore,Singapore,1.316538,103.83017,No,Email
E000950,U00049,2026-01-23T13:48:14,India,Mumbai,Maharashtra,19.089651,72.846254,Yes,Social
E000951,U00288,2025-02-08T07:29:54,USA,New York,New York,40.715155,-74.004385,No,Organic
E000952,U00023,2025-06-25T16:27:13,USA,New York,New York,40.701793,-73.99857,No,Direct
E000953,U00169,2025-11-08T03:49:52,India,Delhi,Delhi,28.602612,77.188737,No,Email
E000954,U00043,2025-11-08T16:21:53,UK,London,England,51.487051,-0.118718,Yes,Direct
E000955,U00402,2025-07-14T07:33:21,India,Pune,Maharashtra,18.531323,73.808743,No,Referral
E000956,U00385,2026-01-13T21:48:49,India,Bengaluru,Karnataka,13.018126,77.616532,No,Paid Search
E000957,U00059,2026-04-09T01:39:27,India,Hyderabad,Telangana,17.348069,78.518135,No,Organic
E000958,U00192,2026-03-10T22:03:04,India,Mumbai,Maharashtra,19.081231,72.901439,No,Paid Search
E000959,U00201,2025-12-27T19:46:52,Singapore,Singapore,Singapore,1.401447,103.78402,No,Email
E000960,U00127,2025-02-22T00:41:07,India,Hyderabad,Telangana,17.352515,78.532773,No,Direct
E000961,U00175,2025-05-14T11:55:54,Singapore,Singapore,Singapore,1.374963,103.847896,No,Organic
E000962,U00377,2025-01-20T11:35:53,India,Delhi,Delhi,28.581323,77.201344,No,Referral
E000963,U00006,2025-04-20T22:57:16,UK,London,England,51.493884,-0.149966,No,Referral
E000964,U00280,2025-06-29T06:14:42,India,Pune,Maharashtra,18.490299,73.906065,No,Social
E000965,U00043,2025-01-04T07:26:39,India,Pune,Maharashtra,18.538644,73.868856,No,Email
E000966,U00044,2026-01-08T20:11:01,India,Pune,Maharashtra,18.558939,73.839327,No,Social
E000967,U00362,2025-09-26T02:16:13,Singapore,Singapore,Singapore,1.359491,103.846949,Yes,Paid Search
E000968,U00392,2025-03-10T16:24:04,India,Mumbai,Maharashtra,19.056426,72.918435,Yes,Referral
E000969,U00189,2026-02-03T15:14:55,India,Pune,Maharashtra,18.48934,73.863836,No,Referral
E000970,U00113,2025-09-21T05:05:00,UK,London,England,51.513826,-0.176407,No,Referral
E000971,U00042,2026-01-13T10:26:14,UK,London,England,51.467197,-0.084705,No,Paid Search
E000972,U00030,2026-03-22T03:54:24,India,Bengaluru,Karnataka,12.95614,77.594632,No,Paid Search
E000973,U00003,2025-09-14T06:53:34,India,Hyderabad,Telangana,17.426008,78.506565,Yes,Email
E000974,U00325,2026-05-06T06:21:37,India,Hyderabad,Telangana,17.389087,78.459886,No,Social
E000975,U00133,2025-03-31T13:24:34,India,Pune,Maharashtra,18.494307,73.845218,No,Email
E000976,U00224,2025-02-17T02:25:49,Singapore,Singapore,Singapore,1.347851,103.856367,Yes,Social
E000977,U00336,2026-04-02T00:45:10,India,Pune,Maharashtra,18.501416,73.900874,No,Email
E000978,U00242,2025-07-03T13:35:21,India,Pune,Maharashtra,18.554676,73.870605,Yes,Paid Search
E000979,U00384,2025-12-17T10:46:05,India,Delhi,Delhi,28.59032,77.238125,No,Email
E000980,U00400,2025-01-01T06:00:28,India,Hyderabad,Telangana,17.434454,78.470729,No,Social
E000981,U00359,2025-12-07T19:37:19,USA,New York,New York,40.748679,-73.997335,No,Paid Search
E000982,U00199,2025-01-16T04:08:05,India,Mumbai,Maharashtra,19.08014,72.926783,No,Social
E000983,U00400,2026-03-30T08:30:43,India,Delhi,Delhi,28.612265,77.204501,No,Social
E000984,U00245,2025-11-18T05:15:10,Germany,Berlin,Berlin,52.541812,13.38489,No,Organic
E000985,U00295,2026-01-03T02:57:18,India,Mumbai,Maharashtra,19.031122,72.923036,No,Email
E000986,U00215,2025-09-23T04:32:21,UAE,Dubai,Dubai,25.183793,55.295118,No,Referral
E000987,U00199,2026-06-15T14:20:40,Germany,Berlin,Berlin,52.549025,13.37017,No,Social
E000988,U00349,2025-01-20T04:59:02,USA,New York,New York,40.696585,-73.961673,No,Referral
E000989,U00351,2025-10-23T07:55:06,India,Bengaluru,Karnataka,12.982486,77.570382,No,Social
E000990,U00371,2026-04-04T08:52:18,Singapore,Singapore,Singapore,1.303241,103.813187,No,Paid Search
E000991,U00210,2026-03-02T12:52:35,Singapore,Singapore,Singapore,1.308868,103.82174,No,Referral
E000992,U00225,2026-04-09T00:55:05,UK,London,England,51.545515,-0.088563,No,Organic
E000993,U00209,2025-04-23T02:13:41,India,Pune,Maharashtra,18.52735,73.896008,No,Email
E000994,U00414,2025-12-11T21:29:29,UK,London,England,51.516126,-0.089666,Yes,Organic
E000995,U00184,2025-04-06T16:39:53,India,Bengaluru,Karnataka,13.016235,77.620529,Yes,Referral
E000996,U00017,2025-11-13T00:32:37,Singapore,Singapore,Singapore,1.319339,103.835869,No,Direct
E000997,U00099,2026-06-16T14:20:36,India,Delhi,Delhi,28.592642,77.175396,No,Paid Search
E000998,U00302,2025-06-28T11:30:26,India,Bengaluru,Karnataka,13.000379,77.566168,No,Email
E000999,U00015,2025-10-21T11:33:27,India,Bengaluru,Karnataka,13.00035,77.62604,No,Social
E001000,U00314,2025-09-25T00:42:25,India,Pune,Maharashtra,18.538405,73.806931,No,Paid Search
E001001,U00166,2025-04-20T04:30:14,UAE,Dubai,Dubai,25.198565,55.308795,No,Organic
E001002,U00367,2025-02-07T17:13:36,India,Delhi,Delhi,28.614485,77.183244,Yes,Email
E001003,U00285,2025-09-19T05:40:41,India,Hyderabad,Telangana,17.360381,78.525278,No,Email
E001004,U00297,2026-05-06T16:41:43,UAE,Dubai,Dubai,25.179341,55.232445,No,Referral
E001005,U00160,2025-04-22T04:55:49,India,Bengaluru,Karnataka,12.947193,77.580811,No,Organic
E001006,U00390,2025-08-24T02:25:32,UAE,Dubai,Dubai,25.179558,55.265207,No,Social
E001007,U00218,2026-03-04T16:49:59,UAE,Dubai,Dubai,25.234871,55.268767,No,Email
E001008,U00022,2025-06-27T14:59:42,USA,New York,New York,40.702489,-73.988126,No,Paid Search
E001009,U00247,2025-01-27T13:12:39,India,Delhi,Delhi,28.576134,77.247771,No,Organic
E001010,U00287,2025-11-08T16:28:16,Germany,Berlin,Berlin,52.566884,13.445357,No,Paid Search
E001011,U00277,2026-01-02T14:15:28,Germany,Berlin,Berlin,52.547569,13.421183,No,Email
E001012,U00104,2026-06-28T10:45:12,India,Delhi,Delhi,28.655869,77.210939,Yes,Paid Search
E001013,U00089,2026-03-24T14:35:11,India,Hyderabad,Telangana,17.391738,78.51642,No,Email
E001014,U00219,2025-01-07T11:30:20,Germany,Berlin,Berlin,52.50923,13.385042,Yes,Paid Search
E001015,U00003,2025-01-16T01:23:01,USA,New York,New York,40.718471,-74.055337,No,Direct
E001016,U00174,2026-06-16T21:07:35,India,Bengaluru,Karnataka,12.93948,77.593367,Yes,Organic
E001017,U00336,2025-01-03T19:36:07,India,Delhi,Delhi,28.632011,77.232062,Yes,Email
E001018,U00035,2025-11-06T09:45:38,UAE,Dubai,Dubai,25.184556,55.315512,No,Email
E001019,U00035,2025-02-13T03:35:41,Germany,Berlin,Berlin,52.483749,13.441489,No,Social
E001020,U00164,2026-05-21T01:14:21,Singapore,Singapore,Singapore,1.343605,103.857245,No,Organic
E001021,U00293,2025-12-14T10:35:01,UAE,Dubai,Dubai,25.171912,55.288895,No,Paid Search
E001022,U00029,2026-01-09T19:44:11,India,Bengaluru,Karnataka,12.944581,77.616731,No,Social
E001023,U00413,2025-05-27T12:29:29,India,Hyderabad,Telangana,17.408494,78.5299,Yes,Referral
E001024,U00122,2026-06-20T00:03:35,UAE,Dubai,Dubai,25.205569,55.270141,No,Email
E001025,U00026,2025-03-10T07:01:55,USA,New York,New York,40.733522,-74.054953,No,Social
E001026,U00069,2025-11-08T17:26:38,UK,London,England,51.554982,-0.162247,No,Social
E001027,U00318,2026-05-08T15:36:32,USA,New York,New York,40.697024,-73.985631,No,Organic
E001028,U00222,2026-01-21T12:39:41,UAE,Dubai,Dubai,25.159228,55.231486,No,Email
E001029,U00038,2026-03-20T20:44:09,India,Delhi,Delhi,28.566671,77.171913,Yes,Organic
E001030,U00181,2025-04-09T02:55:19,USA,New York,New York,40.678274,-73.983618,Yes,Direct
E001031,U00002,2025-07-28T16:02:44,India,Delhi,Delhi,28.660853,77.203996,No,Paid Search
E001032,U00304,2025-03-22T02:40:50,UK,London,England,51.515749,-0.127048,No,Direct
E001033,U00040,2025-11-30T11:46:54,UAE,Dubai,Dubai,25.246249,55.301855,No,Referral
E001034,U00010,2025-12-29T10:54:11,UK,London,England,51.465528,-0.117446,No,Email
E001035,U00406,2025-08-29T14:35:13,India,Hyderabad,Telangana,17.404599,78.44777,No,Social
E001036,U00299,2025-11-17T01:04:59,USA,New York,New York,40.74387,-73.973327,Yes,Paid Search
E001037,U00280,2025-07-04T15:41:39,UAE,Dubai,Dubai,25.214929,55.272513,No,Paid Search
E001038,U00406,2025-12-31T22:12:27,India,Hyderabad,Telangana,17.400314,78.531947,No,Paid Search
E001039,U00088,2025-07-20T07:17:13,Singapore,Singapore,Singapore,1.372928,103.815909,No,Direct
E001040,U00156,2026-04-29T14:46:27,India,Hyderabad,Telangana,17.354755,78.525034,No,Referral
E001041,U00193,2025-10-09T02:21:50,UK,London,England,51.473679,-0.080151,No,Social
E001042,U00115,2026-02-07T18:03:03,Singapore,Singapore,Singapore,1.377368,103.854941,No,Direct
E001043,U00293,2025-02-06T09:49:04,India,Bengaluru,Karnataka,13.005092,77.605938,No,Paid Search
E001044,U00329,2025-08-19T13:17:34,India,Hyderabad,Telangana,17.42781,78.501427,Yes,Email
E001045,U00321,2025-01-24T17:53:17,Germany,Berlin,Berlin,52.556414,13.451101,No,Referral
E001046,U00358,2025-10-03T05:18:50,India,Hyderabad,Telangana,17.335948,78.443282,No,Email
E001047,U00208,2025-10-24T15:56:00,Singapore,Singapore,Singapore,1.314844,103.857698,No,Direct
E001048,U00079,2025-01-26T16:09:06,India,Delhi,Delhi,28.576489,77.18517,Yes,Referral
E001049,U00368,2025-07-28T11:53:57,India,Pune,Maharashtra,18.475705,73.882747,No,Direct
E001050,U00076,2025-12-29T13:03:19,India,Bengaluru,Karnataka,13.012837,77.612477,Yes,Direct
E001051,U00094,2025-11-04T14:00:41,India,Mumbai,Maharashtra,19.101214,72.846135,No,Organic
E001052,U00216,2026-03-20T22:59:02,India,Hyderabad,Telangana,17.384134,78.523328,No,Organic
E001053,U00065,2026-04-20T02:14:28,India,Bengaluru,Karnataka,12.985013,77.59677,No,Paid Search
E001054,U00140,2025-12-15T06:19:04,UAE,Dubai,Dubai,25.215882,55.319305,No,Paid Search
E001055,U00407,2026-05-18T20:03:04,India,Delhi,Delhi,28.621421,77.222737,No,Referral
E001056,U00247,2026-01-06T05:42:13,Singapore,Singapore,Singapore,1.370539,103.860959,No,Organic
E001057,U00405,2025-05-12T02:51:36,UAE,Dubai,Dubai,25.17972,55.280313,Yes,Paid Search
E001058,U00207,2025-09-10T00:08:06,India,Hyderabad,Telangana,17.381497,78.514637,Yes,Direct
E001059,U00295,2025-01-30T11:10:14,India,Pune,Maharashtra,18.484725,73.862977,No,Direct
E001060,U00209,2025-02-22T11:17:30,India,Bengaluru,Karnataka,12.964832,77.628843,No,Direct
E001061,U00251,2025-07-13T17:31:02,India,Hyderabad,Telangana,17.365111,78.481861,No,Direct
E001062,U00027,2025-08-09T16:45:25,UAE,Dubai,Dubai,25.18661,55.286666,Yes,Paid Search
E001063,U00074,2025-02-17T12:12:04,India,Mumbai,Maharashtra,19.066055,72.876971,No,Email
E001064,U00293,2025-06-24T11:28:42,UAE,Dubai,Dubai,25.235942,55.247564,No,Social
E001065,U00010,2025-08-04T06:56:47,India,Pune,Maharashtra,18.538791,73.846725,No,Paid Search
E001066,U00353,2025-09-27T08:04:04,Germany,Berlin,Berlin,52.556513,13.434118,Yes,Email
E001067,U00102,2025-07-12T17:17:29,USA,New York,New York,40.732191,-74.022563,No,Referral
E001068,U00247,2025-06-30T13:03:36,India,Mumbai,Maharashtra,19.115194,72.852327,No,Paid Search
E001069,U00217,2025-08-29T23:02:05,India,Pune,Maharashtra,18.475447,73.905276,Yes,Paid Search
E001070,U00130,2025-01-17T19:22:35,India,Delhi,Delhi,28.593212,77.206565,No,Referral
E001071,U00081,2025-02-12T16:37:00,UAE,Dubai,Dubai,25.173888,55.302693,Yes,Social
E001072,U00025,2025-04-08T11:44:28,India,Bengaluru,Karnataka,12.95402,77.551862,Yes,Paid Search
E001073,U00363,2025-03-11T17:30:59,UAE,Dubai,Dubai,25.164384,55.223634,No,Social
E001074,U00412,2026-04-02T12:36:52,UAE,Dubai,Dubai,25.208232,55.270666,No,Social
E001075,U00332,2026-06-18T16:02:37,India,Bengaluru,Karnataka,12.948938,77.559831,No,Social
E001076,U00318,2025-05-02T09:04:24,Singapore,Singapore,Singapore,1.332655,103.77767,No,Social
E001077,U00411,2025-01-28T15:30:27,India,Mumbai,Maharashtra,19.03916,72.850957,No,Referral
E001078,U00376,2025-09-26T04:06:01,India,Mumbai,Maharashtra,19.084638,72.912148,No,Social
E001079,U00131,2025-02-23T02:43:34,India,Pune,Maharashtra,18.543323,73.837706,No,Email
E001080,U00388,2025-09-01T22:29:00,India,Mumbai,Maharashtra,19.059318,72.877421,No,Organic
E001081,U00264,2026-05-06T17:40:22,Singapore,Singapore,Singapore,1.345324,103.792861,No,Social
E001082,U00221,2025-04-04T11:00:47,Singapore,Singapore,Singapore,1.326703,103.85379,No,Paid Search
E001083,U00337,2025-10-11T06:12:01,India,Mumbai,Maharashtra,19.093135,72.914961,No,Direct
E001084,U00399,2025-01-01T14:27:47,Singapore,Singapore,Singapore,1.325845,103.782942,No,Organic
E001085,U00161,2026-04-17T13:24:50,UAE,Dubai,Dubai,25.158954,55.236184,No,Email
E001086,U00216,2026-04-08T15:39:15,USA,New York,New York,40.743668,-73.989236,No,Organic
E001087,U00217,2025-01-19T14:59:42,India,Hyderabad,Telangana,17.353985,78.458277,No,Referral
E001088,U00056,2025-02-04T06:40:03,India,Bengaluru,Karnataka,12.996116,77.603886,Yes,Social
E001089,U00376,2025-06-18T04:46:00,Singapore,Singapore,Singapore,1.375373,103.854758,No,Email
E001090,U00276,2026-04-07T07:02:20,USA,New York,New York,40.715245,-74.000273,Yes,Social
E001091,U00125,2026-03-07T23:23:18,Singapore,Singapore,Singapore,1.367744,103.808387,No,Email
E001092,U00181,2025-03-10T19:31:48,USA,New York,New York,40.710113,-74.002434,No,Direct
E001093,U00024,2025-09-30T06:07:01,UAE,Dubai,Dubai,25.24806,55.313896,No,Direct
E001094,U00389,2026-03-09T11:35:06,Germany,Berlin,Berlin,52.508181,13.454326,No,Paid Search
E001095,U00007,2026-01-08T04:19:40,Singapore,Singapore,Singapore,1.349963,103.822201,No,Direct
E001096,U00327,2026-03-07T06:51:23,UK,London,England,51.472859,-0.177422,Yes,Direct
E001097,U00235,2025-06-13T17:11:34,India,Hyderabad,Telangana,17.379743,78.499927,No,Social
E001098,U00371,2025-01-23T08:27:59,India,Bengaluru,Karnataka,12.968211,77.566928,No,Paid Search
E001099,U00267,2026-04-10T19:15:53,India,Bengaluru,Karnataka,12.998465,77.604966,No,Referral
E001100,U00146,2026-04-17T21:49:48,UAE,Dubai,Dubai,25.165124,55.24633,No,Email
E001101,U00247,2025-07-24T14:47:35,UK,London,England,51.54637,-0.151579,No,Email
E001102,U00231,2025-10-17T09:17:14,Singapore,Singapore,Singapore,1.354786,103.842122,Yes,Referral
