session_id,user_id,timestamp,page_url,category,time_spent_seconds,device,referrer,clicked_cta,bounce
S000887,U00027,2025-03-28T04:33:58,/cart,Cart,402,Desktop,Affiliate,Yes,No
S000888,U00332,2026-03-11T00:36:32,/product/sku-100,Product,731,Desktop,YouTube,Yes,Yes
S000889,U00123,2026-02-24T03:30:13,/cart,Cart,126,Mobile,YouTube,Yes,No
S000890,U00165,2025-10-01T23:01:19,/product/sku-220,Product,283,Mobile,Email,No,Yes
S000891,U00177,2025-12-18T09:32:44,/cart,Cart,507,Mobile,Direct,No,No
S000892,U00150,2025-12-18T01:29:15,/checkout,Checkout,645,Desktop,YouTube,Yes,Yes
S000893,U00045,2025-03-04T06:29:04,/blog/how-to-buy,Content,410,Mobile,Instagram,Yes,Yes
S000894,U00058,2026-06-26T10:33:08,/offers,Promotion,161,Mobile,Google,Yes,No
S000895,U00068,2026-01-04T02:13:40,/checkout,Checkout,365,Mobile,YouTube,Yes,No
S000896,U00012,2025-06-30T10:54:32,/search,Discovery,542,Mobile,Email,No,No
S000897,U00249,2026-04-06T20:58:51,/cart,Cart,691,Mobile,Affiliate,No,No
S000898,U00405,2025-08-27T01:28:51,/product/sku-100,Product,185,Mobile,Google,No,No
S000899,U00395,2025-02-06T18:05:20,/offers,Promotion,161,Desktop,Email,Yes,No
S000900,U00365,2026-02-20T19:01:34,/product/sku-100,Product,302,Desktop,Google,Yes,Yes
S000901,U00022,2025-09-03T22:20:00,/search,Discovery,598,Desktop,Instagram,No,Yes
S000902,U00363,2025-01-27T22:39:05,/checkout,Checkout,691,Desktop,Instagram,Yes,No
S000903,U00084,2026-02-19T11:49:32,/checkout,Checkout,318,Desktop,Direct,No,No
S000904,U00235,2025-09-06T17:17:41,/product/sku-100,Product,169,Desktop,YouTube,No,No
S000905,U00243,2025-08-14T02:46:12,/offers,Promotion,597,Mobile,Affiliate,No,No
S000906,U00375,2026-01-08T00:51:26,/search,Discovery,51,Desktop,Affiliate,Yes,No
S000907,U00317,2025-06-21T03:53:51,/support,Support,466,Desktop,Instagram,Yes,No
S000908,U00299,2026-02-13T21:26:17,/product/sku-220,Product,237,Mobile,Instagram,Yes,Yes
S000909,U00229,2026-06-10T21:22:34,/checkout,Checkout,697,Tablet,Affiliate,No,Yes
S000910,U00309,2026-04-15T23:28:05,/cart,Cart,533,Tablet,YouTube,No,No
S000911,U00190,2025-10-27T21:39:39,/support,Support,391,Desktop,Instagram,No,No
S000912,U00288,2025-03-10T00:57:24,/blog/how-to-buy,Content,230,Mobile,Email,No,No
S000913,U00084,2025-11-26T04:48:17,/offers,Promotion,756,Mobile,Google,Yes,Yes
S000914,U00244,2026-02-13T00:19:16,/offers,Promotion,353,Desktop,Affiliate,No,Yes
S000915,U00328,2025-08-01T07:13:09,/support,Support,434,Desktop,Email,Yes,Yes
S000916,U00149,2026-03-07T04:49:40,/support,Support,512,Desktop,Instagram,No,No
S000917,U00115,2025-01-21T20:20:02,/blog/how-to-buy,Content,12,Desktop,Instagram,No,Yes
S000918,U00214,2025-05-20T07:44:31,/offers,Promotion,513,Tablet,YouTube,Yes,Yes
S000919,U00253,2025-02-21T19:50:27,/offers,Promotion,623,Mobile,Affiliate,No,No
S000920,U00322,2026-06-17T18:20:31,/offers,Promotion,497,Tablet,Direct,No,No
S000921,U00133,2025-05-07T11:41:32,/home,Landing,605,Desktop,Instagram,No,No
S000922,U00183,2025-05-07T20:17:51,/product/sku-100,Product,64,Desktop,Email,No,Yes
S000923,U00272,2026-05-12T06:49:35,/offers,Promotion,88,Mobile,YouTube,Yes,No
S000924,U00279,2025-09-08T13:49:39,/product/sku-100,Product,333,Mobile,YouTube,No,No
S000925,U00050,2026-02-20T02:19:00,/cart,Cart,603,Desktop,Google,Yes,Yes
S000926,U00191,2026-01-12T15:10:22,/offers,Promotion,431,Desktop,Google,Yes,No
S000927,U00114,2025-05-27T08:20:36,/checkout,Checkout,582,Mobile,Affiliate,Yes,No
S000928,U00060,2025-04-12T22:20:40,/search,Discovery,27,Mobile,Instagram,No,Yes
S000929,U00306,2026-02-11T07:41:03,/blog/how-to-buy,Content,360,Desktop,Instagram,Yes,No
S000930,U00114,2025-04-10T23:24:42,/search,Discovery,720,Desktop,Google,No,Yes
S000931,U00041,2025-11-26T22:56:25,/product/sku-100,Product,717,Mobile,Direct,Yes,Yes
S000932,U00388,2025-12-01T23:02:08,/blog/how-to-buy,Content,53,Desktop,Direct,Yes,No
S000933,U00023,2025-02-21T10:56:25,/offers,Promotion,318,Mobile,Direct,Yes,No
S000934,U00301,2025-06-05T08:43:32,/product/sku-220,Product,199,Mobile,Direct,Yes,Yes
S000935,U00297,2025-09-28T04:08:35,/offers,Promotion,370,Desktop,Affiliate,Yes,No
S000936,U00051,2026-03-26T01:11:34,/search,Discovery,24,Mobile,YouTube,Yes,No
S000937,U00387,2026-02-22T04:45:48,/product/sku-100,Product,14,Tablet,Direct,Yes,No
S000938,U00188,2026-06-27T06:08:26,/blog/how-to-buy,Content,613,Desktop,YouTube,Yes,Yes
S000939,U00195,2025-11-26T09:38:42,/cart,Cart,229,Mobile,Email,Yes,No
S000940,U00064,2025-12-28T21:02:13,/cart,Cart,122,Mobile,Email,No,No
S000941,U00370,2025-02-01T12:59:54,/checkout,Checkout,94,Desktop,Direct,No,No
S000942,U00352,2025-12-11T19:56:14,/offers,Promotion,241,Mobile,Instagram,No,Yes
S000943,U00411,2026-01-05T11:15:29,/search,Discovery,705,Desktop,Direct,No,No
S000944,U00225,2026-02-10T23:07:58,/support,Support,684,Mobile,Direct,Yes,No
S000945,U00380,2025-05-12T01:13:43,/search,Discovery,76,Desktop,Google,No,No
S000946,U00063,2025-06-30T21:00:16,/support,Support,444,Mobile,Instagram,No,No
S000947,U00183,2026-01-05T14:02:41,/support,Support,692,Mobile,Email,No,No
S000948,U00394,2025-12-20T03:00:21,/product/sku-100,Product,120,Desktop,Email,No,No
S000949,U00016,2025-03-19T08:44:30,/product/sku-100,Product,765,Desktop,Direct,No,No
S000950,U00196,2026-04-15T14:15:40,/product/sku-100,Product,705,Desktop,Instagram,Yes,No
S000951,U00393,2026-01-18T07:02:24,/checkout,Checkout,487,Desktop,YouTube,No,No
S000952,U00278,2025-09-24T21:27:35,/offers,Promotion,563,Mobile,Direct,No,No
S000953,U00197,2025-12-16T14:45:41,/search,Discovery,332,Mobile,Email,No,Yes
S000954,U00286,2026-05-28T04:18:44,/product/sku-100,Product,320,Mobile,Google,No,No
S000955,U00367,2025-10-30T04:59:09,/offers,Promotion,509,Mobile,Affiliate,No,No
S000956,U00293,2025-12-31T22:02:57,/checkout,Checkout,497,Mobile,Google,Yes,No
S000957,U00303,2025-10-21T10:39:34,/blog/how-to-buy,Content,641,Mobile,Instagram,No,Yes
S000958,U00066,2025-10-12T14:22:45,/home,Landing,367,Mobile,Affiliate,Yes,No
S000959,U00195,2025-03-17T14:44:11,/cart,Cart,448,Desktop,Instagram,No,No
S000960,U00127,2025-07-02T05:40:21,/product/sku-220,Product,673,Desktop,Direct,Yes,No
S000961,U00173,2025-05-12T20:54:52,/search,Discovery,30,Mobile,Direct,No,No
S000962,U00291,2026-02-04T19:49:06,/support,Support,441,Desktop,YouTube,No,No
S000963,U00194,2026-03-20T00:09:38,/cart,Cart,409,Desktop,Direct,No,Yes
S000964,U00173,2026-01-21T19:44:39,/product/sku-220,Product,524,Mobile,YouTube,No,Yes
S000965,U00187,2025-12-05T15:27:49,/offers,Promotion,216,Mobile,Direct,Yes,No
S000966,U00153,2026-03-22T11:12:02,/home,Landing,421,Mobile,Affiliate,Yes,No
S000967,U00304,2025-09-19T15:06:59,/search,Discovery,289,Desktop,Affiliate,No,No
S000968,U00408,2025-03-01T13:04:32,/cart,Cart,677,Mobile,Affiliate,No,No
S000969,U00161,2025-06-05T09:42:19,/checkout,Checkout,434,Mobile,Affiliate,No,No
S000970,U00093,2025-01-15T10:47:27,/checkout,Checkout,652,Mobile,Google,No,No
S000971,U00138,2026-05-11T11:48:33,/blog/how-to-buy,Content,555,Mobile,Email,Yes,No
S000972,U00237,2025-04-25T18:08:31,/cart,Cart,256,Desktop,YouTube,No,No
S000973,U00164,2025-02-20T01:00:58,/support,Support,659,Desktop,Email,No,No
S000974,U00132,2026-06-18T11:54:12,/product/sku-100,Product,625,Desktop,Google,Yes,Yes
S000975,U00126,2025-08-30T04:53:44,/home,Landing,485,Mobile,Email,No,No
S000976,U00104,2025-05-04T18:39:27,/home,Landing,289,Desktop,Instagram,No,No
S000977,U00330,2025-02-02T19:16:06,/product/sku-100,Product,749,Mobile,Direct,Yes,No
S000978,U00161,2026-04-13T06:37:55,/search,Discovery,315,Mobile,Email,No,No
S000979,U00204,2025-04-20T04:13:52,/search,Discovery,251,Desktop,YouTube,Yes,No
S000980,U00129,2026-01-21T14:31:09,/checkout,Checkout,102,Desktop,Direct,No,No
S000981,U00413,2025-07-03T06:12:16,/support,Support,443,Desktop,Direct,Yes,No
S000982,U00226,2025-11-14T04:40:19,/offers,Promotion,270,Mobile,Direct,No,No
S000983,U00163,2026-02-28T21:25:29,/search,Discovery,443,Mobile,Google,No,No
S000984,U00186,2026-01-05T02:46:33,/product/sku-100,Product,742,Desktop,Instagram,Yes,No
S000985,U00379,2026-05-30T08:44:22,/home,Landing,65,Mobile,YouTube,Yes,No
S000986,U00159,2026-05-12T06:52:25,/support,Support,727,Desktop,YouTube,Yes,No
S000987,U00227,2025-10-29T17:37:28,/product/sku-220,Product,18,Tablet,Email,No,No
S000988,U00153,2025-06-13T09:53:18,/product/sku-220,Product,174,Tablet,YouTube,No,No
S000989,U00405,2025-01-27T07:36:01,/support,Support,290,Mobile,Email,No,No
S000990,U00368,2025-11-25T01:28:22,/cart,Cart,112,Mobile,YouTube,No,No
S000991,U00216,2026-04-13T16:15:16,/cart,Cart,756,Mobile,YouTube,No,No
S000992,U00391,2025-02-10T11:11:32,/home,Landing,666,Mobile,YouTube,No,No
S000993,U00002,2025-11-08T04:52:41,/product/sku-100,Product,214,Mobile,Instagram,Yes,Yes
S000994,U00265,2026-05-20T05:36:10,/product/sku-220,Product,143,Mobile,YouTube,No,No
S000995,U00232,2026-01-07T13:22:43,/cart,Cart,762,Desktop,Google,No,No
S000996,U00044,2025-11-18T22:46:24,/product/sku-220,Product,386,Desktop,Email,Yes,Yes
S000997,U00286,2026-05-18T14:56:34,/home,Landing,636,Mobile,Direct,No,Yes
S000998,U00026,2025-11-08T11:49:57,/product/sku-100,Product,642,Mobile,Instagram,Yes,Yes
S000999,U00088,2026-03-17T14:10:26,/cart,Cart,130,Desktop,Affiliate,No,No
S001000,U00345,2026-01-19T19:36:20,/blog/how-to-buy,Content,131,Desktop,Google,Yes,No
S001001,U00148,2026-01-19T19:57:43,/offers,Promotion,401,Desktop,Google,Yes,No
S001002,U00373,2026-06-10T23:42:41,/offers,Promotion,203,Mobile,Email,Yes,Yes
S001003,U00121,2026-04-25T18:23:39,/offers,Promotion,471,Tablet,Instagram,No,Yes
S001004,U00069,2025-09-09T01:44:30,/blog/how-to-buy,Content,719,Desktop,Google,No,No
S001005,U00038,2025-03-16T00:08:13,/offers,Promotion,580,Desktop,Instagram,Yes,No
S001006,U00311,2026-06-06T00:27:38,/cart,Cart,622,Mobile,Direct,Yes,No
S001007,U00155,2025-11-03T13:40:54,/support,Support,697,Desktop,Affiliate,Yes,No
S001008,U00087,2026-01-27T06:31:10,/offers,Promotion,514,Tablet,Email,Yes,Yes
S001009,U00222,2025-04-21T03:15:50,/checkout,Checkout,276,Desktop,Direct,Yes,No
S001010,U00383,2025-10-08T01:55:33,/offers,Promotion,450,Desktop,Instagram,No,No
S001011,U00085,2025-09-03T02:08:46,/support,Support,764,Tablet,Google,No,Yes
S001012,U00028,2025-06-28T12:54:40,/product/sku-100,Product,197,Desktop,Instagram,Yes,No
S001013,U00060,2026-01-20T09:48:20,/support,Support,51,Mobile,YouTube,No,No
S001014,U00369,2025-04-25T23:55:16,/search,Discovery,136,Desktop,Google,No,Yes
S001015,U00384,2026-01-31T03:33:33,/product/sku-100,Product,289,Mobile,YouTube,Yes,No
S001016,U00270,2026-03-20T08:15:21,/home,Landing,194,Mobile,Direct,Yes,No
S001017,U00169,2025-01-21T03:58:11,/search,Discovery,301,Mobile,YouTube,Yes,No
S001018,U00166,2025-04-30T10:34:57,/search,Discovery,39,Desktop,YouTube,No,No
S001019,U00305,2026-05-27T02:07:35,/offers,Promotion,15,Desktop,Direct,No,No
S001020,U00109,2025-02-07T19:30:10,/product/sku-100,Product,669,Desktop,Direct,Yes,No
S001021,U00048,2025-11-06T19:15:40,/support,Support,271,Desktop,Email,Yes,Yes
S001022,U00084,2025-10-29T18:13:08,/product/sku-220,Product,422,Desktop,YouTube,Yes,Yes
S001023,U00411,2025-12-02T19:44:42,/blog/how-to-buy,Content,763,Mobile,Instagram,Yes,No
S001024,U00189,2026-02-03T04:32:55,/search,Discovery,214,Mobile,Email,No,No
S001025,U00047,2025-11-25T04:38:54,/support,Support,387,Mobile,Email,No,Yes
S001026,U00175,2025-12-27T00:43:47,/checkout,Checkout,702,Desktop,YouTube,Yes,No
S001027,U00323,2026-05-18T17:09:20,/checkout,Checkout,547,Desktop,Email,No,Yes
S001028,U00154,2025-04-26T10:13:35,/blog/how-to-buy,Content,140,Mobile,Instagram,Yes,No
S001029,U00292,2025-02-07T01:43:10,/offers,Promotion,574,Desktop,Direct,Yes,No
S001030,U00049,2025-12-27T21:49:29,/support,Support,686,Mobile,Instagram,No,No
S001031,U00394,2026-01-27T00:53:13,/search,Discovery,26,Desktop,YouTube,No,Yes
S001032,U00202,2025-02-05T03:41:01,/product/sku-100,Product,95,Mobile,YouTube,No,No
S001033,U00388,2026-06-05T14:32:58,/blog/how-to-buy,Content,470,Mobile,Instagram,No,No
S001034,U00109,2025-05-24T18:16:44,/product/sku-100,Product,90,Mobile,Affiliate,No,No
S001035,U00223,2026-02-20T01:29:26,/search,Discovery,28,Desktop,Direct,Yes,Yes
S001036,U00236,2026-06-22T08:12:10,/blog/how-to-buy,Content,424,Mobile,YouTube,No,No
S001037,U00354,2026-06-08T08:36:03,/cart,Cart,716,Mobile,Instagram,Yes,Yes
S001038,U00098,2025-03-28T22:12:00,/home,Landing,26,Mobile,Google,Yes,No
S001039,U00333,2025-07-07T19:06:35,/product/sku-100,Product,456,Mobile,Affiliate,Yes,Yes
S001040,U00076,2026-01-04T03:47:49,/blog/how-to-buy,Content,442,Desktop,Google,Yes,No
S001041,U00249,2026-01-02T05:11:44,/blog/how-to-buy,Content,30,Mobile,Affiliate,Yes,No
S001042,U00027,2025-09-17T07:24:58,/support,Support,18,Desktop,YouTube,No,No
S001043,U00378,2026-03-26T11:01:40,/blog/how-to-buy,Content,620,Mobile,Instagram,Yes,No
S001044,U00263,2026-04-05T01:46:14,/blog/how-to-buy,Content,752,Mobile,YouTube,No,No
S001045,U00271,2025-01-15T18:33:07,/home,Landing,442,Mobile,Affiliate,Yes,No
S001046,U00243,2025-04-01T19:56:00,/support,Support,516,Mobile,YouTube,No,No
S001047,U00011,2025-05-06T07:28:23,/support,Support,304,Mobile,Email,No,No
S001048,U00113,2026-04-02T10:45:08,/checkout,Checkout,711,Desktop,Affiliate,No,Yes
S001049,U00371,2025-10-31T05:02:49,/offers,Promotion,436,Mobile,YouTube,No,No
S001050,U00319,2025-06-10T22:38:53,/product/sku-100,Product,299,Mobile,Direct,No,Yes
S001051,U00081,2026-04-16T11:58:47,/product/sku-220,Product,513,Desktop,Email,No,No
S001052,U00286,2025-02-06T13:03:47,/product/sku-220,Product,28,Desktop,Instagram,No,No
S001053,U00258,2025-01-25T19:57:50,/product/sku-100,Product,75,Desktop,Direct,Yes,Yes
S001054,U00250,2025-07-20T06:09:10,/product/sku-220,Product,358,Mobile,Direct,No,No
S001055,U00310,2026-06-05T00:07:17,/checkout,Checkout,116,Mobile,Email,No,No
S001056,U00055,2026-04-20T05:53:49,/search,Discovery,634,Mobile,Direct,Yes,No
S001057,U00323,2025-04-02T16:47:08,/product/sku-100,Product,220,Tablet,Google,No,No
S001058,U00256,2025-03-19T02:58:43,/checkout,Checkout,167,Mobile,Instagram,Yes,Yes
S001059,U00225,2025-11-19T22:08:19,/product/sku-220,Product,16,Desktop,Email,No,No
S001060,U00044,2025-07-26T14:53:26,/product/sku-100,Product,391,Mobile,Email,No,No
S001061,U00078,2026-02-16T09:23:48,/product/sku-220,Product,441,Mobile,Google,No,No
S001062,U00235,2026-02-05T21:49:55,/support,Support,708,Desktop,Direct,No,Yes
S001063,U00368,2026-02-06T20:04:43,/home,Landing,81,Desktop,Instagram,No,No
S001064,U00223,2025-02-17T17:51:09,/product/sku-100,Product,412,Mobile,YouTube,Yes,No
S001065,U00324,2026-05-28T22:01:58,/home,Landing,542,Tablet,Email,No,No
S001066,U00156,2025-09-01T15:42:10,/checkout,Checkout,362,Desktop,Instagram,Yes,No
S001067,U00330,2025-06-09T07:58:00,/blog/how-to-buy,Content,567,Mobile,Affiliate,No,No
S001068,U00398,2025-06-03T05:51:33,/support,Support,318,Desktop,Affiliate,No,No
S001069,U00267,2026-02-25T01:03:37,/product/sku-100,Product,300,Desktop,Affiliate,No,No
S001070,U00012,2025-01-22T15:55:48,/product/sku-100,Product,562,Mobile,Google,No,No
S001071,U00057,2025-02-16T13:28:10,/checkout,Checkout,391,Desktop,Affiliate,No,Yes
S001072,U00230,2025-08-20T10:23:51,/search,Discovery,596,Mobile,Email,No,No
S001073,U00305,2025-07-01T15:03:15,/checkout,Checkout,368,Desktop,YouTube,Yes,No
S001074,U00378,2025-07-12T08:13:11,/checkout,Checkout,117,Desktop,Affiliate,Yes,No
S001075,U00233,2025-03-18T02:37:32,/cart,Cart,160,Mobile,Email,Yes,Yes
S001076,U00067,2026-01-05T22:00:02,/support,Support,229,Mobile,Instagram,No,No
S001077,U00399,2025-11-03T15:16:43,/checkout,Checkout,280,Mobile,YouTube,No,No
S001078,U00375,2025-11-20T19:59:45,/blog/how-to-buy,Content,176,Desktop,Google,No,No
S001079,U00361,2026-02-03T14:28:14,/product/sku-100,Product,551,Desktop,Google,No,No
S001080,U00287,2025-10-14T20:50:54,/product/sku-100,Product,131,Mobile,Email,Yes,Yes
S001081,U00021,2026-02-11T01:16:44,/offers,Promotion,166,Desktop,Instagram,No,No
S001082,U00015,2025-04-21T23:16:42,/blog/how-to-buy,Content,155,Mobile,Email,Yes,No
S001083,U00146,2025-06-17T10:43:46,/offers,Promotion,197,Mobile,Email,Yes,Yes
S001084,U00035,2025-02-04T16:56:30,/cart,Cart,437,Mobile,Instagram,No,No
S001085,U00244,2026-04-16T11:14:50,/support,Support,145,Mobile,Affiliate,No,No
S001086,U00077,2025-09-10T14:28:15,/blog/how-to-buy,Content,101,Mobile,YouTube,No,No
S001087,U00174,2026-02-25T04:52:03,/support,Support,56,Tablet,Email,No,No
S001088,U00363,2025-01-20T06:22:54,/product/sku-100,Product,595,Mobile,YouTube,No,No
S001089,U00330,2026-03-11T11:05:32,/search,Discovery,97,Desktop,Affiliate,Yes,No
S001090,U00097,2026-01-05T14:13:12,/checkout,Checkout,524,Mobile,Direct,Yes,No
S001091,U00403,2025-06-09T20:28:59,/offers,Promotion,261,Mobile,Affiliate,No,Yes
S001092,U00311,2025-09-06T21:16:11,/checkout,Checkout,421,Mobile,Email,Yes,No
S001093,U00213,2025-01-19T16:27:13,/product/sku-100,Product,550,Desktop,Instagram,Yes,Yes
S001094,U00278,2025-05-11T14:39:17,/search,Discovery,302,Desktop,Instagram,Yes,Yes
S001095,U00348,2025-05-12T09:56:59,/support,Support,70,Mobile,Instagram,Yes,Yes
S001096,U00153,2025-10-30T21:00:11,/home,Landing,111,Desktop,Email,No,No
S001097,U00027,2025-06-07T07:58:55,/search,Discovery,255,Mobile,Affiliate,Yes,No
S001098,U00198,2025-03-31T09:16:20,/checkout,Checkout,285,Desktop,Email,No,Yes
S001099,U00209,2026-05-08T02:03:56,/home,Landing,249,Tablet,Direct,No,No
S001100,U00127,2026-03-07T20:29:46,/search,Discovery,677,Mobile,Instagram,No,No
S001101,U00105,2025-04-21T13:54:49,/checkout,Checkout,392,Mobile,Google,Yes,No
S001102,U00285,2025-12-17T21:04:52,/support,Support,52,Desktop,Email,No,No
S001103,U00001,2025-02-16T17:44:37,/product/sku-100,Product,503,Desktop,Instagram,No,No
S001104,U00300,2026-02-01T09:12:40,/product/sku-220,Product,298,Desktop,YouTube,Yes,No
S001105,U00358,2025-04-06T12:27:24,/support,Support,153,Mobile,Instagram,No,No
S001106,U00411,2025-09-05T05:36:55,/checkout,Checkout,708,Tablet,YouTube,No,No
S001107,U00140,2025-07-11T00:26:07,/blog/how-to-buy,Content,688,Tablet,Instagram,Yes,No
S001108,U00009,2026-06-22T08:55:36,/cart,Cart,146,Mobile,Direct,No,Yes
S001109,U00345,2025-05-15T18:56:45,/home,Landing,433,Mobile,YouTube,No,No
S001110,U00042,2026-05-20T04:03:00,/checkout,Checkout,676,Desktop,Direct,No,No
S001111,U00417,2025-10-20T08:09:55,/cart,Cart,625,Desktop,Google,Yes,Yes
S001112,U00099,2025-12-12T07:31:41,/cart,Cart,19,Desktop,Direct,No,No
S001113,U00099,2025-03-11T21:05:50,/cart,Cart,638,Mobile,YouTube,Yes,No
S001114,U00186,2025-01-29T13:55:40,/blog/how-to-buy,Content,297,Mobile,YouTube,Yes,Yes
S001115,U00057,2025-08-04T10:07:59,/support,Support,592,Mobile,Google,Yes,No
S001116,U00034,2026-04-02T20:10:57,/product/sku-100,Product,141,Mobile,Google,No,No
S001117,U00268,2025-08-02T01:50:38,/product/sku-220,Product,206,Mobile,Direct,No,No
S001118,U00002,2025-11-28T17:59:27,/blog/how-to-buy,Content,666,Mobile,YouTube,Yes,No
S001119,U00222,2025-11-13T00:42:59,/cart,Cart,290,Desktop,Affiliate,No,No
S001120,U00389,2025-02-03T18:14:24,/checkout,Checkout,748,Desktop,Instagram,No,No
S001121,U00003,2025-11-01T08:46:44,/cart,Cart,209,Desktop,Affiliate,Yes,No
S001122,U00354,2025-11-26T04:34:55,/product/sku-220,Product,86,Tablet,Google,Yes,No
S001123,U00321,2026-05-01T16:20:17,/search,Discovery,109,Desktop,Email,Yes,No
S001124,U00129,2025-07-11T23:16:35,/cart,Cart,120,Mobile,Instagram,Yes,No
S001125,U00407,2025-07-03T21:13:18,/checkout,Checkout,84,Mobile,Affiliate,No,No
S001126,U00297,2025-04-07T22:55:56,/blog/how-to-buy,Content,97,Tablet,Direct,No,No
S001127,U00401,2025-04-10T01:26:22,/search,Discovery,73,Tablet,Email,Yes,No
S001128,U00034,2025-03-21T02:12:13,/support,Support,703,Desktop,Direct,No,No
S001129,U00050,2026-04-25T11:20:34,/support,Support,780,Mobile,Affiliate,Yes,No
S001130,U00408,2025-11-29T12:28:09,/blog/how-to-buy,Content,645,Mobile,Instagram,Yes,No
S001131,U00301,2025-05-30T12:06:42,/cart,Cart,120,Desktop,Affiliate,Yes,No
S001132,U00294,2025-04-08T20:28:03,/product/sku-220,Product,662,Mobile,Instagram,No,No
S001133,U00096,2025-07-08T20:41:26,/blog/how-to-buy,Content,150,Mobile,Direct,Yes,No
S001134,U00263,2026-05-22T04:39:40,/support,Support,376,Desktop,Affiliate,Yes,Yes
S001135,U00309,2025-09-24T08:07:30,/offers,Promotion,308,Desktop,Direct,Yes,Yes
S001136,U00420,2026-03-11T12:54:08,/checkout,Checkout,65,Mobile,Google,Yes,No
S001137,U00403,2025-02-23T03:08:19,/product/sku-220,Product,359,Desktop,Email,No,No
S001138,U00297,2026-03-16T16:48:40,/cart,Cart,353,Mobile,Email,No,Yes
S001139,U00405,2025-02-02T18:31:07,/blog/how-to-buy,Content,517,Desktop,Direct,Yes,No
S001140,U00320,2025-06-15T13:11:23,/blog/how-to-buy,Content,254,Mobile,Instagram,No,No
S001141,U00004,2025-10-09T19:24:06,/product/sku-100,Product,20,Desktop,Direct,Yes,Yes
S001142,U00100,2026-05-06T08:55:46,/blog/how-to-buy,Content,609,Tablet,Instagram,Yes,No
S001143,U00102,2025-08-09T16:01:27,/product/sku-220,Product,188,Desktop,Instagram,Yes,No
S001144,U00126,2025-05-19T16:15:12,/checkout,Checkout,210,Desktop,Instagram,Yes,Yes
S001145,U00195,2026-05-24T15:38:47,/product/sku-100,Product,123,Desktop,Google,No,No
S001146,U00415,2025-10-17T05:06:42,/cart,Cart,686,Desktop,Affiliate,No,No
S001147,U00061,2025-04-23T04:24:43,/search,Discovery,143,Mobile,Google,No,No
S001148,U00307,2025-11-30T15:12:32,/cart,Cart,661,Desktop,Direct,Yes,No
S001149,U00405,2025-04-26T09:29:17,/offers,Promotion,345,Desktop,YouTube,No,No
S001150,U00300,2026-01-15T19:26:46,/checkout,Checkout,224,Mobile,Email,Yes,Yes
S001151,U00385,2026-05-17T01:00:19,/support,Support,779,Mobile,Email,No,Yes
S001152,U00270,2026-06-24T10:35:55,/cart,Cart,504,Mobile,Email,No,No
S001153,U00327,2026-03-30T14:13:30,/support,Support,675,Desktop,Google,Yes,No
S001154,U00203,2025-06-19T18:52:56,/product/sku-220,Product,323,Mobile,Email,Yes,No
S001155,U00131,2026-03-04T15:01:57,/cart,Cart,96,Desktop,Direct,No,No
S001156,U00118,2026-03-30T13:50:41,/cart,Cart,52,Mobile,Affiliate,No,No
S001157,U00222,2025-11-14T15:25:56,/blog/how-to-buy,Content,386,Mobile,Instagram,No,No
S001158,U00227,2025-07-01T14:10:08,/product/sku-100,Product,281,Mobile,Instagram,Yes,No
S001159,U00263,2026-03-01T14:19:47,/checkout,Checkout,669,Desktop,Instagram,Yes,Yes
S001160,U00185,2025-01-30T17:37:00,/search,Discovery,569,Desktop,Google,No,No
S001161,U00098,2026-04-15T04:00:38,/offers,Promotion,151,Tablet,YouTube,No,Yes
S001162,U00145,2025-09-27T05:41:43,/offers,Promotion,423,Tablet,Affiliate,Yes,No
S001163,U00390,2025-04-26T22:48:07,/checkout,Checkout,417,Desktop,YouTube,Yes,No
S001164,U00301,2026-03-06T05:29:41,/checkout,Checkout,489,Mobile,Email,No,No
S001165,U00097,2025-11-30T01:16:49,/cart,Cart,724,Mobile,Email,No,No
S001166,U00192,2025-04-18T22:13:11,/home,Landing,601,Mobile,Instagram,Yes,No
S001167,U00174,2025-06-25T03:27:00,/cart,Cart,439,Mobile,Email,No,No
S001168,U00291,2025-01-26T00:25:08,/home,Landing,152,Desktop,Instagram,No,No
S001169,U00201,2025-02-19T11:37:35,/product/sku-220,Product,557,Desktop,Email,Yes,No
S001170,U00328,2025-08-25T15:00:11,/blog/how-to-buy,Content,105,Desktop,YouTube,Yes,Yes
S001171,U00014,2025-05-26T00:11:35,/blog/how-to-buy,Content,213,Desktop,Email,No,No
S001172,U00338,2026-02-12T07:26:39,/offers,Promotion,81,Mobile,Instagram,Yes,Yes
S001173,U00201,2025-05-02T23:21:10,/support,Support,123,Desktop,Email,No,No
S001174,U00106,2025-04-11T22:06:47,/support,Support,220,Desktop,YouTube,No,Yes
S001175,U00301,2025-06-07T15:41:16,/offers,Promotion,524,Mobile,Email,No,No
S001176,U00229,2025-02-19T16:29:16,/product/sku-100,Product,418,Mobile,Google,No,No
S001177,U00236,2025-12-26T09:16:06,/blog/how-to-buy,Content,599,Desktop,Direct,No,No
S001178,U00178,2026-06-28T22:50:47,/blog/how-to-buy,Content,738,Mobile,Email,Yes,No
S001179,U00317,2025-12-02T14:29:30,/product/sku-100,Product,478,Desktop,YouTube,Yes,No
S001180,U00202,2026-06-27T15:40:55,/search,Discovery,54,Desktop,Google,No,No
S001181,U00150,2026-06-02T19:23:09,/checkout,Checkout,78,Mobile,YouTube,Yes,No
